When,Type,Gear,Name,Dist mi,Elv ft,Elapsed Time,Moving Time,Start Time,Day of Week,Speed mph,Max Speed mph,Pace /mi,Max Pace /mi,Pace /100yds,Max Pace /100yds,Pwr W,Weighted Avg Pwr W,Max Pwr W,Power Meter,Cad,Heart,Max Heart,Elv High ft,Elv Low ft,Efficiency %,Elev/Dist ft/mi,Elev/Time ft/h,W/HR,Speed/HR,Temp °C,Cal,Energy kJ,Segs,PRs,Group Size,Kudos,Comments,Com,Trn,Man,Pri,Dist away mi,Dist start to end mi,Activity Score 25%,Training Load,Intensity %,Relative Effort,Points in red,% in red,Segment PRs (K/QOM positions),All segments (personal positions),Ride/Run Type,400m,1 km,5 km,10 km,15 km,20 km,30 km,50 km,1/2 Mile,1 mile,2 mile,10 mile,Half Marathon,Marathon,Perceived Effort,H/R Zone 1,H/R Zone 2,H/R Zone 3,H/R Zone 4,H/R Zone 5,Power 0W,Power 0-50W,Power 50-100W,Power 100-150W,Power 150-200W,Power 200-250W,Power 250-300W,Power 300-350W,Power 350-400W,Power 400-450W,Power 450W+,Pace Zone 1,Pace Zone 2,Pace Zone 3,Pace Zone 4,Pace Zone 5,Pace Zone 6,Flagged,Description,City,State,Tiles calculated,Device/App,Activity Id,Activity Id
5/9/2014 13:32,Ride,Trek Madone,Climbed Mt. Soledad twice!,55010.4,606.7,10559,9365,48772,Friday,5.874,18.7,273.9103488,86.06771712,15.563088,4.8902112,123.7,0,,0,0,,0,243.9,0.2,88.692111,11.03,233.2,0,0,,1291.8,1158.6,59,0,1,2,0,0,0,0,0,-1,17768.99166,76.92796503,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,2220,1143,1188,1373,1283,919,575,292,150,88,134,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,139325540,139325540
5/8/2014 6:50,Ride,Trek Madone,Commute to work with a few make up miles tacked on.,40641.4,536.5,7378,6759,24652,Thursday,6.0129,16.9,267.6339072,95.22488448,15.206472,5.4105048,134.4,0,,0,0,,0,244,0,91.61019246,13.2,285.8,0,0,,1013,908.6,74,2,1,2,7,0,0,0,0,-1,17858.7388,88.19969529,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,1578,760,780,972,878,747,440,267,103,84,150,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,138879223,138879223
5/3/2014 10:56,Ride,Trek Madone,Rosarito to Ensenada,79861.4,1056.3,13180,11379,39376,Saturday,7.0183,16.9,229.33152,95.22488448,13.0302,5.4105048,186.4,0,,0,0,,0,266.2,1,86.3353566,13.23,334.2,0,0,,2364.8,2120.9,24,24,1,4,2,0,0,0,0,-1,67955.83132,50,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,3030,980,1200,1060,1163,769,750,467,418,272,1270,0,0,0,0,0,0,0,,Rosarito,BC,0,Strava Android App,137084052,137084052
5/3/2014 9:07,Ride,Trek Madone,To start line and then the hospital after a bad crash for Monica,5655.7,0,2915,1653,32861,Saturday,3.4215,11.2,470.4112512,143.6983258,26.727912,8.1646776,53.4,0,,0,0,,0,23.4,5,56.70668954,0,0,0,0,,98.5,88.3,0,0,1,0,1,0,0,0,0,-1,1840.831211,0,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,677,522,151,131,58,39,18,10,12,10,25,0,0,0,0,0,0,0,,"Rosarito Beach Municipality, Baja California, Mexico",BC,0,Strava Android App,136974170,136974170
4/27/2014 14:01,Ride,Trek Madone,OB to Spring Valley. Now for some beer and food!,32706,458.2,7913,5435,50473,Sunday,6.0177,15,267.4729728,107.2949645,15.197328,6.0963048,154.8,0,,0,0,,0,250.4,1.6,68.68444332,14.01,303.5,0,0,,938.1,841.4,27,4,1,2,0,0,0,0,0,-1,23500.0866,91.93821189,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,1018,546,608,786,706,616,412,290,201,93,159,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,134957213,134957213
4/25/2014 15:57,Ride,Trek Madone,Gray day but always happy to ride,26267.7,258.9,4717,4194,57447,Friday,6.2632,16.9,257.0122368,95.22488448,14.602968,5.4105048,127.8,0,,0,0,,0,117.6,1.7,88.91244435,9.86,222.2,0,0,,597.4,535.8,31,3,1,1,0,0,0,0,0,-1,17785.89837,73.93534506,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,1094,518,531,582,496,354,215,148,75,44,137,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,134173356,134173356
4/24/2014 7:00,Ride,Trek Madone,Back to work. Wish it was Saturday.,24124.1,131.2,4235,3857,25229,Thursday,6.2546,18.4,257.3341056,87.4678464,14.621256,4.969764,117.8,0,,0,0,,0,109.3,0,91.07438017,5.44,122.5,0,0,,506.5,454.2,35,1,2,1,0,0,0,0,0,-1,17837.13091,90.32234965,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,893,572,627,587,446,305,160,76,57,32,102,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,133683193,133683193
4/23/2014 18:01,Ride,Trek Madone,Cruise home with a few extra climbs,35906.2,444.9,6012,5532,64875,Wednesday,6.4906,16.3,247.9999104,98.7332544,14.090904,5.609844,143.5,0,,0,0,,0,125.3,0.1,92.01596806,12.39,289.5,0,0,,885.4,794.1,36,10,1,1,0,0,0,0,0,-1,17779.55263,91.42579643,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,1326,574,678,699,703,566,357,185,141,79,224,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,133546248,133546248
4/19/2014 8:09,Ride,Trek Madone,"All four san diego county pizza ports. Several beers, good times and my third longest ride ever.",131823,1075.4,31139,20988,29344,Saturday,6.2809,18.1,256.2075648,88.916256,14.557248,5.05206,128.9,0,,0,0,,0,141.2,0,67.40100838,8.16,184.5,0,0,,3016.8,2705.7,201,24,2,2,0,0,0,0,0,-1,948.8637861,85.39772968,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,5688,2818,2747,2328,2350,1564,1244,757,427,312,753,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,132064476,132064476
4/17/2014 18:38,Ride,Trek Madone,"Long day, tired legs.",25040.1,114.8,4415,4061,67108,Thursday,6.166,11.3,261.0355968,142.426944,14.831568,8.09244,104.9,0,,0,0,,0,109.9,0,91.98187995,4.58,101.8,0,0,,474.9,425.9,20,0,1,0,0,0,0,0,0,-1,17761.80588,76.39967449,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,1112,561,692,588,399,322,138,107,37,41,64,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,131362364,131362364
4/17/2014 7:25,Ride,Trek Madone,Crossed 1000 miles for the year!,24154.9,139.4,4418,3918,26737,Thursday,6.1651,17.4,261.0355968,92.48899968,14.831568,5.2550568,119.7,0,,0,0,,0,109.3,0,88.68266184,5.77,128.1,0,0,,522.9,468.9,36,0,2,0,0,0,0,0,0,-1,17837.06932,90.80083784,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,1039,544,538,547,413,322,186,128,63,42,96,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,131188876,131188876
4/16/2014 15:22,Ride,Trek Madone,"Power outage, beer, and a new member of the bike commuting team",39429.2,461.6,12257,6801,55342,Wednesday,5.7976,19.7,277.61184,81.69030144,15.7734,4.6414944,125.4,0,,0,0,,0,129.6,0,55.48666068,11.71,244.3,0,0,,950.8,852.7,39,1,2,0,0,0,0,0,0,-1,17825.23828,83.22738454,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,1837,921,726,934,654,645,400,298,112,97,177,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,131039914,131039914
4/13/2014 11:09,Ride,Trek Madone,"A bit of society, space beer, and a blowout.",49919.1,414.9,20523,7953,40167,Sunday,6.2768,19,256.3684992,84.69977472,14.566392,4.8124872,122.8,0,,0,0,,0,156,0.1,38.7516445,8.31,187.8,0,0,,1088.7,976.4,32,13,2,0,0,0,0,0,0,-1,17841.12542,90.25486415,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,1963,997,999,1083,968,942,396,299,104,68,134,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,130050783,130050783
4/12/2014 16:31,Ride,Trek Madone,"Disasterous start, but a nice ride with my wife.",26872.4,136.9,7449,4869,59492,Saturday,5.5191,15.5,291.6131328,103.8348749,16.568928,5.8997088,97.8,0,,0,0,,0,97.8,0,65.36447845,5.09,101.2,0,0,,530.7,476,19,0,1,0,0,0,0,0,0,-1,5.637857139,53.80433044,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,1275,797,988,650,507,339,94,76,33,17,93,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,129640464,129640464
4/5/2014 14:58,Ride,Trek Madone,"Dave runs, I ride. Slightly easier for me.",7090.4,45.2,2057,2057,53930,Saturday,3.447,6.8,466.8706944,236.6701286,26.526744,13.4471664,53.7,0,,0,0,,0,123.4,103.7,100,6.37,79.1,0,0,,123.1,110.4,7,0,1,0,0,0,0,0,0,-1,18.71247527,3.735731581,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,900,243,494,162,179,53,18,1,4,2,1,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,129613632,129613632
4/4/2014 15:03,Ride,Trek Madone,Inland route home on Genesse,26569.2,288.9,5410,4017,54197,Friday,6.6142,19.1,243.3328128,84.26525184,13.825728,4.7877984,149.4,0,,0,0,,0,116.1,0.1,74.25138632,10.87,258.9,0,0,,669.3,600.3,31,10,1,0,0,0,0,0,0,-1,17787.71,79.69827435,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,913,404,496,492,456,499,244,205,76,49,183,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,126947963,126947963
4/4/2014 7:26,Ride,Trek Madone,New way up Soledad and an extra loop for fun,36073.7,465.8,6797,6054,26807,Friday,5.9587,15.2,270.0479232,105.8787418,15.343632,6.0158376,131.2,0,,0,0,,0,243.9,0,89.06870678,12.91,277,0,0,,885.6,794.3,59,1,1,0,0,0,0,0,0,-1,17852.31564,80.3569545,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,1353,605,711,899,866,885,360,204,64,32,75,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,126850704,126850704
4/3/2014 17:26,Ride,Trek Madone,"A hill, a beer, a candyland victory!",35692.8,287.6,7682,5653,62810,Thursday,6.314,17.3,254.9200896,93.0200832,14.484096,5.285232,126.5,0,,0,0,,0,136.2,0.1,73.58760739,8.06,183.2,0,0,,797.4,715.1,42,0,1,0,0,0,0,0,0,-1,17776.1785,93.06577199,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,1403,779,722,813,574,497,280,209,120,81,175,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,126725212,126725212
3/29/2014 14:05,Ride,Trek Madone,Beer ride pt2,14020.7,29.3,12647,3257,50746,Saturday,4.3048,8.1,373.8506112,198.6896102,21.241512,11.2891824,61.7,0,,0,0,,0,19.8,0,25.75314304,2.09,32.4,0,0,,224.1,201,8,0,1,0,0,0,0,0,0,-1,5302.246625,13.06818182,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,934,1108,462,434,141,86,31,16,7,9,29,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,125088408,125088408
3/29/2014 10:14,Ride,Trek Madone,Beer ride pt1,17610.6,151.4,6168,4492,36860,Saturday,3.9204,11,410.5436544,146.305463,23.326344,8.3128104,77.6,0,,0,0,,0,110.9,2.5,72.82749676,8.6,121.3,0,0,,388.5,348.4,15,4,2,0,0,0,0,0,0,-1,10772.81247,50,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,1449,964,765,595,312,138,89,52,27,23,78,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,125088367,125088367
3/27/2014 17:44,Ride,Trek Madone,Second time climbing via capri...it was not easier,26045.2,378.3,4995,4417,63885,Thursday,5.8966,18.4,272.9447424,87.4678464,15.508224,4.969764,139.4,0,,0,0,,0,244,0.1,88.42842843,14.52,308.3,0,0,,686.6,615.8,22,0,1,0,0,0,0,0,0,-1,17808.25321,79.73535237,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,1052,399,425,626,590,588,296,206,91,64,80,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,124520682,124520682
3/26/2014 7:59,Ride,Trek Madone,"What a shocker, the weather man was wrong...no rain. Plenty of wind though!",29357.9,219.9,5084,4833,28786,Wednesday,6.0745,16.8,264.8980224,95.78815488,15.051024,5.4425088,112.5,0,,0,0,,0,129.2,0,95.06294256,7.49,163.8,0,0,,606,543.5,22,2,1,0,0,0,0,0,0,-1,17846.58263,83.72004629,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,1218,659,759,653,550,434,232,175,61,38,54,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,124136660,124136660
3/25/2014 17:13,Ride,Trek Madone,Squeezed in a ride before the rain this week.,31534.1,237.6,5490,5154,62004,Tuesday,6.1184,16.1,262.9668096,99.95635584,14.941296,5.6793384,120.3,0,,0,0,,0,135.9,0,93.87978142,7.53,166,0,0,,691.1,619.8,27,0,1,0,0,0,0,0,0,-1,17781.56791,74.66789741,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,1276,672,723,739,574,493,249,176,92,57,103,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,124007114,124007114
3/23/2014 9:00,Ride,Trek Madone,Cloudy on the coast...good day to head east on a new route,46345,332.5,8146,7499,32425,Sunday,6.1802,16.7,260.3918592,96.36751872,14.794992,5.4754272,116.4,0,,0,0,,0,110.4,0,92.05745151,7.17,159.6,0,0,,973.6,873.2,45,8,1,0,0,0,0,0,0,-1,8.635948026,83.68013565,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,1799,1030,1070,1207,773,734,372,252,97,50,115,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,123345626,123345626
3/19/2014 17:58,Ride,Trek Madone,"Tired legs, good sunset",29953.8,235.4,5697,5005,64714,Wednesday,5.9848,17.3,268.9213824,93.0200832,15.279624,5.285232,118.1,0,,0,0,,0,129.8,0,87.8532561,7.86,169.3,0,0,,659.3,591.3,25,0,1,1,0,0,0,0,0,-1,17807.9373,87.90433124,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,1345,655,682,676,516,453,254,183,84,51,106,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,122241268,122241268
3/19/2014 7:17,Ride,Trek Madone,Smooth ride in,25590,127,4728,3939,26253,Wednesday,6.4966,18,247.6780416,89.41515264,14.072616,5.0804064,120.8,0,,0,0,,0,109.2,0,83.31218274,4.96,116.1,0,0,,530.4,475.7,34,0,2,1,0,0,0,0,0,-1,17810.2519,88.08520566,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,832,536,603,713,462,357,176,90,62,33,75,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,122071111,122071111
3/18/2014 17:36,Ride,Trek Madone,Two flats for Monica!,27890.4,238.8,7816,4860,63417,Tuesday,5.7388,17.9,280.5086592,89.91404928,15.937992,5.1087528,117.1,0,,0,0,,0,130,0,62.1801433,8.56,176.9,0,0,,634.5,569.1,27,1,2,0,2,0,0,0,0,-1,17796.71098,74.94156635,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,1331,582,605,724,542,506,195,166,59,67,83,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,121949896,121949896
3/16/2014 8:52,Ride,Trek Madone,Perfect day for a long ride!,83444,766.3,16482,13832,31941,Sunday,6.0327,18.2,266.8292352,88.4334528,15.160752,5.024628,120.4,0,,0,0,,0,129.7,0,83.92185414,9.18,199.4,0,0,,1856.8,1665.3,76,3,1,1,0,0,0,0,0,-1,3.580169261,83.85555144,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,3422,1818,1824,2030,1499,1431,651,571,252,125,209,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,121313003,121313003
3/14/2014 17:15,Ride,Trek Madone,Climbed Via Capri for the first time!,38403,406,7159,6376,62123,Friday,6.0231,18.8,267.151104,85.60100736,15.17904,4.8636936,127.5,0,,0,0,,0,243.9,0,89.06271826,10.57,229.2,0,0,,906.6,813.1,36,2,1,1,0,0,0,0,0,-1,17804.419,87.35948985,,,0,0,0,,,4,,,,,,,,,,,,,,,,0,0,0,0,0,1399,712,805,927,923,789,394,210,106,44,67,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,120685817,120685817
3/13/2014 17:47,Ride,Trek Madone,There are a lot more bike commuters when day light savings starts.,29827.6,244.1,5133,4807,64041,Thursday,6.205,17.3,259.4262528,93.0200832,14.740128,5.285232,124.7,0,,0,0,,0,129.6,0,93.64893824,8.18,182.8,0,0,,668.3,599.3,26,0,1,1,0,0,0,0,0,-1,17793.5483,89.14946266,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1177,590,701,646,547,476,247,154,96,54,119,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,120428700,120428700
3/13/2014 7:28,Ride,Trek Madone,Finally got a chance to ride this week.,24145.6,138,4321,3552,26932,Thursday,6.7977,17.4,236.7345024,92.48899968,13.450824,5.2550568,134.8,0,,0,0,,0,109.2,0,82.20319371,5.72,139.9,0,0,,533.8,478.8,36,0,1,1,2,0,0,0,0,-1,17813.49183,94.83143663,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,772,463,480,550,382,339,201,141,70,45,109,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,120273823,120273823
3/7/2014 8:01,Ride,Trek Madone,Bike to the car,32731.5,323.2,5659,5172,28906,Friday,6.3286,16.2,254.276352,99.34480512,14.44752,5.6445912,134.6,0,,0,0,,0,119.4,0,91.39423926,9.87,225,0,0,,776.5,696.4,43,3,1,0,0,0,0,0,0,-1,17371.74714,86.11730644,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1093,555,684,773,703,621,296,196,107,53,91,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,118589534,118589534
3/6/2014 17:08,Ride,Trek Madone,Quiet cruise home,27091.7,221,4882,4268,61737,Thursday,6.3476,17.1,253.47168,94.11443712,14.4018,5.3474112,127.5,0,,0,0,,0,129.9,0,87.42318722,8.16,186.4,0,0,,606.8,544.2,29,1,2,0,0,0,0,0,0,-1,17788.80858,85.69711554,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1011,521,560,617,517,412,237,152,73,58,110,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,118340867,118340867
3/5/2014 7:27,Ride,Trek Madone,Back at it after being sidelined by work and rain,29072.2,377.2,5703,5199,26879,Wednesday,5.5919,19.9,287.7507072,80.869536,16.349472,4.59486,127.7,0,,0,0,,0,244,0,91.16254603,12.97,261.2,0,0,,740.1,663.8,42,0,1,1,0,0,0,0,0,-1,17827.22026,79.83798668,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1120,584,575,919,730,732,245,149,44,23,78,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,117977018,117977018
2/23/2014 11:08,Ride,Trek Madone,Beer ride,43515.3,400.2,14351,7355,40131,Sunday,5.9164,17.1,271.979136,94.11443712,15.45336,5.3474112,124.1,0,,0,0,,0,243.9,0,51.25078392,9.2,195.9,0,0,,1017.6,912.7,58,3,1,0,0,0,0,0,0,-1,8.588879794,81.55163237,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1759,939,924,1142,726,875,416,300,92,63,119,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,115637331,115637331
2/21/2014 15:45,Ride,Trek Madone,An extra 15 for Phan the man. Passed 500 miles for the year.,46864.5,411.6,11241,7628,56752,Friday,6.1437,17.6,262.0012032,91.44292608,14.886432,5.1956208,124.2,0,,0,0,,0,133.8,0,67.85873143,8.78,194.3,0,0,,1056.5,947.5,61,0,4,0,0,0,0,0,0,-1,17810.38266,81.12444454,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1854,1029,1056,1059,796,777,376,290,123,88,180,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,115037557,115037557
2/21/2014 7:46,Ride,Trek Madone,Trying to shake the laziness from this week.,24026.2,138.8,4382,3777,27960,Friday,6.3612,18.2,252.9888768,88.4334528,14.374368,5.024628,121.3,0,,0,0,,0,109.2,0,86.19351894,5.78,132.3,0,0,,510.8,458.1,36,2,2,0,0,0,0,0,0,-1,17880.22333,91.8763784,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,997,540,532,499,375,284,197,108,99,41,105,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,114933573,114933573
2/17/2014 9:23,Ride,Trek Madone,Got beat down by an old man!,65039.4,640.3,12038,10312,33795,Monday,6.3072,19.5,255.2419584,82.52716032,14.502384,4.6890432,136.9,0,,0,0,,0,243.9,0,85.66207011,9.84,223.5,0,0,,1574,1411.6,72,2,3,0,0,0,0,0,0,-1,23.27712991,96.22028855,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2188,1072,1214,1518,1409,1304,739,406,168,96,198,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,114050439,114050439
2/13/2014 7:26,Ride,Trek Madone,Cruise in on another sunny day.,24005.3,138.4,4535,3932,26814,Thursday,6.1051,18,263.6105472,89.41515264,14.977872,5.0804064,114.1,0,,0,0,,0,109.2,0,86.70341786,5.77,126.7,0,0,,500.2,448.6,37,0,2,0,0,0,0,0,0,-1,17840.55108,75.12802044,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1001,615,610,539,388,325,165,96,52,40,101,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,113052660,113052660
2/12/2014 15:59,Ride,Trek Madone,Maiden commute for JC!,29384,277,5439,5040,57551,Wednesday,5.8302,17.3,276.002496,93.0200832,15.68196,5.285232,117.6,0,,0,0,,0,129.9,0.1,92.66409266,9.43,197.9,0,0,,661.1,592.9,29,5,3,0,0,0,0,0,0,-1,17803.90655,93.83105378,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1302,665,611,806,526,531,249,159,75,37,79,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,112940578,112940578
2/12/2014 8:53,Ride,Trek Madone,Weather has turned the corner...great day to ride in!,24026.3,137.7,3995,3622,31984,Wednesday,6.6334,15.2,242.6890752,105.8787418,13.789152,6.0158376,122.8,0,,0,0,,0,109.2,0,90.66332916,5.73,136.9,0,0,,495.8,444.6,36,0,1,0,0,0,0,0,0,-1,17805.84716,92.68388274,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,816,468,551,538,449,344,197,100,65,30,64,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,112862944,112862944
2/11/2014 17:53,Ride,Trek Madone,Leisurely ride home,25773.6,206.9,4548,4068,64431,Tuesday,6.3357,17.3,253.9544832,93.0200832,14.429232,5.285232,123.5,0,,0,0,,0,129.4,0.1,89.44591029,8.03,183.1,0,0,,560,502.2,21,0,1,0,0,0,0,0,0,-1,17801.25537,78.35811818,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,983,475,514,613,488,453,216,158,73,33,62,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,112750303,112750303
2/8/2014 8:28,Ride,Trek Madone,Crossed the line finally...I'm now passing more people than getting passed!,40770.3,404.4,7179,6699,30493,Saturday,6.086,19.7,264.4152192,81.69030144,15.023592,4.6414944,124,0,,0,0,,0,123.5,2,93.31383201,9.92,217.3,0,0,,926,830.5,36,4,1,1,0,0,0,0,0,-1,18.10798742,88.87166543,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1589,897,851,956,750,732,369,216,130,75,134,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,111972559,111972559
2/6/2014 6:41,Ride,Trek Madone,Cold commute,23976.5,138.1,4191,3771,24069,Thursday,6.3581,17,253.1498112,94.66161408,14.383512,5.3785008,117.5,0,,0,0,,0,109.2,0,89.97852541,5.76,131.8,0,0,,494,443,36,0,1,0,0,0,0,0,0,-1,17791.91697,79.68712967,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,905,481,591,591,428,343,184,109,42,32,65,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,111547484,111547484
2/4/2014 16:38,Ride,Trek Madone,"If it was this cold on the way home, I'm not looking forward to riding back to work tomorrow morning.",27100.5,219.6,4893,4504,59916,Tuesday,6.017,15.6,267.4729728,103.1589504,15.197328,5.861304,121.3,0,,0,0,,0,129.9,0,92.04986716,8.1,175.5,0,0,,609.3,546.5,28,0,2,0,0,0,0,0,0,-1,17810.1222,83.43153716,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1194,570,551,594,535,452,217,173,72,53,93,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,111244490,111244490
2/1/2014 9:30,Ride,Trek Madone,Starting off the month right.,67630.2,762.4,17625,11946,34245,Saturday,5.6613,18.8,284.2101504,85.60100736,16.148304,4.8636936,124.7,0,,0,0,,0,243.9,0,67.7787234,11.27,229.8,0,0,,1661.5,1490.1,108,1,3,1,0,0,0,0,0,-1,8.705901779,79.96481071,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3178,1355,1585,1560,1412,1089,700,403,239,158,267,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,110471858,110471858
1/31/2014 15:38,Ride,Trek Madone,Only had time for a quickie. Didnt finish the month strong. On to February...,18168.8,200.8,3302,3065,56301,Friday,5.9278,13.8,271.4963328,116.6130662,15.425928,6.6257424,125.5,0,,0,0,,0,123.6,11.6,92.8225318,11.05,235.8,0,0,,428.9,384.6,19,0,1,0,0,0,0,0,0,-1,445.5724439,58.76600102,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,907,328,318,386,361,284,173,105,61,48,94,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,110255863,110255863
1/23/2014 15:32,Ride,Trek Madone,Afternoon spin with Phan...lost gps signal. Damn you foggy weather!,8495.3,158,1776,1608,55977,Thursday,5.2831,13.7,304.6488192,117.4660186,17.309592,6.6742056,142.5,0,,0,0,,0,122.7,8.9,90.54054054,18.6,353.7,0,0,,255.5,229.1,8,2,1,1,2,0,0,0,0,-1,3651.243429,77.16701903,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,286,234,184,236,197,214,81,88,26,26,36,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,108514934,108514934
1/23/2014 7:21,Ride,Trek Madone,Commute to work,23920.5,138.1,4129,3802,26464,Thursday,6.2916,15.7,255.7247616,102.4991194,14.529816,5.8238136,113.5,0,,0,0,,0,109.2,0,92.08040688,5.77,130.8,0,0,,481.1,431.5,36,0,1,0,0,0,0,0,0,-1,17798.53121,74.00472078,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,899,537,616,615,400,319,176,102,49,26,63,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,108431439,108431439
